9.776319358955275485e-01	-1.609233683990781150e-01	6.004156646903765493e-01
9.831776821663548160e-01	-1.517352124917620004e-01	5.994384877498506459e-01
9.867675564226807694e-01	-1.414022669761947626e-01	5.989115114911924831e-01
9.888070756786833115e-01	-1.299413850033526996e-01	5.993068652260448159e-01
9.900510533421402748e-01	-1.178167986929274658e-01	6.007096090080268347e-01
9.911506318063101340e-01	-1.054685087992147524e-01	6.028398545492389404e-01
9.925453247313680283e-01	-9.306392276921200690e-02	6.050920148683334165e-01
9.946210647238756808e-01	-8.055137892376704190e-02	6.066502398305507748e-01
9.975498142323062645e-01	-6.781859897168611429e-02	6.069607684572895234e-01
1.000901227264028748e+00	-5.482905607245652096e-02	6.062614246928138551e-01
1.003778117400227821e+00	-4.166977288934303053e-02	6.054505307857520613e-01
1.005551928011075624e+00	-2.849380510535780286e-02	6.053376110523395193e-01
1.006381201610547560e+00	-1.542571599393778928e-02	6.060826735916033936e-01
1.007024528024222709e+00	-2.504709046822886209e-03	6.072804808455030123e-01
1.008258254082009975e+00	1.031526091384710013e-02	6.083867639787039483e-01
1.010403241412116015e+00	2.312813853817560425e-02	6.090667099319957423e-01
1.013185635760448511e+00	3.602561380409504549e-02	6.093245832030368403e-01
1.015966795895965058e+00	4.904974658357715012e-02	6.094374211894535431e-01
1.018189458426542737e+00	6.217219594276444938e-02	6.097974735465545582e-01
1.019634643459529588e+00	7.533162536380703933e-02	6.107551347710346024e-01
1.020310854927939381e+00	8.850826543299104843e-02	6.124224307012611224e-01
1.020282924414800618e+00	1.017451503090199966e-01	6.144931777418207730e-01
1.019657943669802780e+00	1.150770801233812757e-01	6.163912742758447250e-01
1.018558479264095151e+00	1.284662918875981441e-01	6.178004666747480833e-01
1.017071707917219348e+00	1.418441910776750969e-01	6.189861018095941247e-01
1.015398170070424655e+00	1.551976379898694913e-01	6.204200067507925631e-01
1.014002339188186941e+00	1.685749580820868898e-01	6.221927207101977109e-01
1.013411122654969576e+00	1.820064871299611475e-01	6.239757723217995711e-01
1.013823105896288990e+00	1.954488780211569021e-01	6.254619895602478996e-01
1.014992220040728421e+00	2.088116716528848615e-01	6.266542707445563742e-01
1.016471986938014105e+00	2.220221305037397008e-01	6.277588316240758637e-01
1.017908646405372153e+00	2.350639094893606507e-01	6.289470968703747555e-01
1.019155794732754750e+00	2.479712195429507882e-01	6.302392322775881572e-01
1.020229572944005181e+00	2.607972626826258189e-01	6.315291074345219524e-01
1.021219444078955041e+00	2.735794711172956362e-01	6.326617038002430027e-01
1.022232349277592434e+00	2.863147860502252562e-01	6.334954826172496389e-01
1.023380407297517003e+00	2.989532822956614821e-01	6.339360457884609668e-01
1.024777752256914365e+00	3.114194984601108551e-01	6.339591889998784646e-01
1.026507704841051138e+00	3.236665048555915636e-01	6.336412193627796174e-01
1.028562825786315971e+00	3.357496072415282473e-01	6.331861671677123660e-01
1.030814508417228215e+00	3.478801874821502715e-01	6.329042287801105449e-01
1.033044004065169164e+00	3.603950360868238278e-01	6.331113557626616428e-01
1.034933519541919145e+00	3.735833038178701382e-01	6.340110314308747830e-01
1.035933466556138383e+00	3.874446733674735133e-01	6.356332041280903233e-01
1.045293077635142565e+00	3.899922990089421115e-01	6.569383415803662363e-01
1.044537007644527060e+00	3.767330214375966824e-01	6.553108281012216541e-01
1.042298921594249528e+00	3.633679720078189512e-01	6.547643439152720513e-01
1.039561173731992527e+00	3.500428131039370894e-01	6.550479718993000855e-01
1.037101452022981762e+00	3.368482924559508263e-01	6.557152553801863792e-01
1.035231776221806399e+00	3.237818684450369244e-01	6.563930839590057520e-01
1.033912173552386848e+00	3.108281830463077156e-01	6.568439916295611969e-01
1.032934562212828089e+00	2.980051801673857526e-01	6.569609653071237787e-01
1.032075387505146935e+00	2.853518238243873406e-01	6.567284554215612191e-01
1.031180628833362478e+00	2.728916974860418065e-01	6.561779101440720074e-01
1.030178764054476614e+00	2.606078725466891011e-01	6.553598601087412545e-01
1.029053742773041069e+00	2.484415845933533318e-01	6.543319260806514936e-01
1.027817529145766295e+00	2.363070919296481887e-01	6.531518981272118607e-01
1.026505808801851938e+00	2.241114554280489168e-01	6.518656408988715567e-01
1.025200153347250565e+00	2.117733678121143659e-01	6.504856543504534683e-01
1.024058449407355464e+00	1.992387662053612674e-01	6.489699947234749411e-01
1.023313049737621494e+00	1.864902708942119403e-01	6.472291919508872393e-01
1.023193936308935514e+00	1.735462375348452435e-01	6.451880750602645431e-01
1.023786445418342517e+00	1.604486974529744370e-01	6.428811881523578409e-01
1.024926198244286102e+00	1.472480829006119762e-01	6.404876527657640262e-01
1.026253172031895033e+00	1.339961961557687153e-01	6.382272210876381857e-01
1.027397472370135345e+00	1.207475779486953948e-01	6.362039887635336788e-01
1.028116236588448196e+00	1.075547778162970897e-01	6.343885198185331697e-01
1.028284750745313003e+00	9.444950715760194737e-02	6.327531425890373651e-01
1.027820249186065515e+00	8.142761275067290916e-02	6.313638795307169316e-01
1.026622620676502340e+00	6.846522331242170523e-02	6.303285064724541975e-01
1.024580071666615577e+00	5.555786585225219731e-02	6.297036162366821399e-01
1.021708362214251542e+00	4.273311831263078980e-02	6.294440965518278697e-01
1.018345808840908084e+00	3.001588991078584998e-02	6.293838849609889596e-01
1.015135765986457050e+00	1.738747281975455694e-02	6.292689663097954522e-01
1.012690543153024647e+00	4.781937364474557299e-03	6.288789515317428913e-01
1.011200315765756974e+00	-7.881199455119544672e-03	6.281671206831581644e-01
1.010304261433179418e+00	-2.065490266243447809e-02	6.272963651182450473e-01
1.009307362455035939e+00	-3.353386760799215854e-02	6.265339171949190211e-01
1.007629768382815039e+00	-4.644389665786896604e-02	6.260656916797963101e-01
1.005193095135854975e+00	-5.926176358395394972e-02	6.258527767927373198e-01
1.002412812707376810e+00	-7.187833160448316161e-02	6.256530675476176251e-01
9.998331365767076928e-01	-8.428726804653546845e-02	6.252026553850316137e-01
9.978259761045902287e-01	-9.663809047221832982e-02	6.243865966156025848e-01
9.965834984441900302e-01	-1.091895144654534133e-01	6.232596189512313867e-01
9.961246158583864085e-01	-1.221138763436922930e-01	6.219850953784911152e-01
9.960005026153582186e-01	-1.351603482384510779e-01	6.208169857955716520e-01
9.951059926958922830e-01	-1.474896446788956927e-01	6.200076286350620913e-01
9.922415459062680076e-01	-1.581438293933560002e-01	6.195856510887869373e-01
9.957921137132988987e-01	-1.550912738973439786e-01	6.312179524523040541e-01
9.966674642282968843e-01	-1.511387148702859895e-01	6.440458950327905274e-01
9.966774048825062238e-01	-1.382926146119194677e-01	6.451118407857361348e-01
9.959731145331111035e-01	-1.247679492042700761e-01	6.461177504896181700e-01
9.956712672442108447e-01	-1.115292973429419798e-01	6.469957600065658898e-01
