7.040390858285715536e-01,-6.475916932108562174e-02,7.070780041385695824e-01,-1.326316998040968226e-02,7.042639636638612366e-01,-3.016429605971117089e-01,7.806430721594287414e-01
7.040531579698593445e-01,-6.468927392380406649e-02,7.070716162104090374e-01,-1.319765666622325570e-02,7.041976730220875780e-01,-3.007437078895729421e-01,7.791949849041415188e-01
7.040672583751296232e-01,-6.461953195790333393e-02,7.070651636565706832e-01,-1.313263556856883105e-02,7.041254855990792816e-01,-2.997674713663306956e-01,7.777707528256011527e-01
7.040672583751296232e-01,-6.461953195790333393e-02,7.070651636565706832e-01,-1.313263556856883105e-02,7.041254855990792816e-01,-2.997674713663306956e-01,7.777707528256011527e-01
7.040813496663058668e-01,-6.455016132685903463e-02,7.070586693821684365e-01,-1.306781451762708580e-02,7.040479439116830163e-01,-2.987214206463378874e-01,7.763778013304341030e-01
7.040954521069826555e-01,-6.448110392265013480e-02,7.070521166046521699e-01,-1.300330588971498717e-02,7.039653593427211975e-01,-2.976087974513755841e-01,7.750192472628469886e-01
7.041092958750663211e-01,-6.441217701929044526e-02,7.070457947653719932e-01,-1.293889556945778188e-02,7.038781506629070428e-01,-2.964315877310921832e-01,7.736950383154843625e-01
7.041233155920945119e-01,-6.434364729767004520e-02,7.070392410819024143e-01,-1.287490047946627213e-02,7.037864472651698122e-01,-2.951913982138211767e-01,7.724067014006588128e-01
7.041233155920945119e-01,-6.434364729767004520e-02,7.070392410819024143e-01,-1.287490047946627213e-02,7.037864472651698122e-01,-2.951913982138211767e-01,7.724067014006588128e-01
7.041370540198841343e-01,-6.427517682301726876e-02,7.070329458901954967e-01,-1.281109778280467223e-02,7.036905992309605562e-01,-2.938948220492251240e-01,7.711601708440525282e-01
7.041509445433041803e-01,-6.420726944664056912e-02,7.070264340635271649e-01,-1.274736774365645836e-02,7.035911735628952446e-01,-2.925445793764388513e-01,7.699582156442893455e-01
7.041647290759426303e-01,-6.413945970599596591e-02,7.070199988240853939e-01,-1.268405679653153602e-02,7.034880631065656420e-01,-2.911432474856075481e-01,7.687998244230573874e-01
7.041784768297599806e-01,-6.407192481584327026e-02,7.070135580347914894e-01,-1.262101323574505232e-02,7.033817461590842202e-01,-2.896932655370307308e-01,7.676846764294718017e-01
7.041784768297599806e-01,-6.407192481584327026e-02,7.070135580347914894e-01,-1.262101323574505232e-02,7.033817461590842202e-01,-2.896932655370307308e-01,7.676846764294718017e-01
7.041920632570896066e-01,-6.400453451991373888e-02,7.070072472725603685e-01,-1.255826065540886077e-02,7.032724743632156050e-01,-2.881995392674405188e-01,7.666188542421004115e-01
7.042056231189772753e-01,-6.393749223802566717e-02,7.070009161302541756e-01,-1.249568105013958152e-02,7.031604663133824706e-01,-2.866648402586055577e-01,7.656039834535534050e-01
7.042190817817877146e-01,-6.387074848081848721e-02,7.069946445870585183e-01,-1.243321632301386259e-02,7.030462153438067352e-01,-2.850915686535830940e-01,7.646383801004318359e-01
7.042326232146782772e-01,-6.380423481723253298e-02,7.069882506293855284e-01,-1.237115562757916398e-02,7.029296411029095637e-01,-2.834828930523622947e-01,7.637206126905395909e-01
7.042326232146782772e-01,-6.380423481723253298e-02,7.069882506293855284e-01,-1.237115562757916398e-02,7.029296411029095637e-01,-2.834828930523622947e-01,7.637206126905395909e-01
7.042479827777484713e-01,-6.373622309847430667e-02,7.069801705746719955e-01,-1.230898179465979812e-02,7.028159810654117656e-01,-2.818415324187119597e-01,7.628571386137439347e-01
7.042666831828444662e-01,-6.366504273874511177e-02,7.069690399304018325e-01,-1.224654529222780203e-02,7.027091239108869125e-01,-2.801698539298702606e-01,7.620487696103278585e-01
7.042852349796835387e-01,-6.359414586581267625e-02,7.069580169146391091e-01,-1.218419965901575489e-02,7.026006797895092415e-01,-2.784707938515857406e-01,7.612962105529322843e-01
7.043038959403921107e-01,-6.352336766548662139e-02,7.069468533197711402e-01,-1.212231433740507472e-02,7.024906133093282712e-01,-2.767474217175438511e-01,7.605971140654557150e-01
7.043038959403921107e-01,-6.352336766548662139e-02,7.069468533197711402e-01,-1.212231433740507472e-02,7.024906133093282712e-01,-2.767474217175438511e-01,7.605971140654557150e-01
7.043222869654982565e-01,-6.345299026917738949e-02,7.069359090749960384e-01,-1.206045479652264295e-02,7.023788945879979595e-01,-2.750026375985973881e-01,7.599477027555636699e-01
7.043407865569687454e-01,-6.338273175721631514e-02,7.069248251232513880e-01,-1.199905545298916160e-02,7.022647237519479280e-01,-2.732388984157795853e-01,7.593555421774172975e-01
7.043590302330240416e-01,-6.331284847967899587e-02,7.069139495502990700e-01,-1.193765796881566740e-02,7.021488637439388114e-01,-2.714583781449320665e-01,7.588202701349442414e-01
7.043772958009300034e-01,-6.324330701233636665e-02,7.069030030545121468e-01,-1.187659676949070001e-02,7.020311603043836168e-01,-2.696641768023141372e-01,7.583386514912523468e-01
7.043772958009300034e-01,-6.324330701233636665e-02,7.069030030545121468e-01,-1.187659676949070001e-02,7.020311603043836168e-01,-2.696641768023141372e-01,7.583386514912523468e-01
7.043954108077439269e-01,-6.317389535150616520e-02,7.068921776596169826e-01,-1.181580901805715823e-02,7.019120165484336038e-01,-2.678593091104660151e-01,7.579063425115014629e-01
7.044135128715937055e-01,-6.310486962263310573e-02,7.068813145756982497e-01,-1.175522937014031148e-02,7.017914922228309926e-01,-2.660446245337638738e-01,7.575313057720247656e-01
7.044315685625178736e-01,-6.303611882471332750e-02,7.068704562942739189e-01,-1.169491147432507108e-02,7.016699024655722594e-01,-2.642225538875018209e-01,7.572133580407677256e-01
7.044495657600691185e-01,-6.296762104247168035e-02,7.068596173809970074e-01,-1.163483204400528846e-02,7.015473783177426093e-01,-2.623958777535932430e-01,7.569479280628387263e-01
7.044495657600691185e-01,-6.296762104247168035e-02,7.068596173809970074e-01,-1.163483204400528846e-02,7.015473783177426093e-01,-2.623958777535932430e-01,7.569479280628387263e-01
7.044674315442533974e-01,-6.289933449863456538e-02,7.068488724281490887e-01,-1.157510950815986844e-02,7.014244746587761092e-01,-2.605675113758746941e-01,7.567298005944749217e-01
7.044851999940676679e-01,-6.283139402055241962e-02,7.068381802480184772e-01,-1.151546171121893211e-02,7.013009149594819913e-01,-2.587375723836675689e-01,7.565678688059291890e-01
7.045029563709377385e-01,-6.276373833138459979e-02,7.068274568132913993e-01,-1.145617345071536959e-02,7.011771247974126764e-01,-2.569081763049228528e-01,7.564618649960480612e-01
7.045205945694397176e-01,-6.269639593668849264e-02,7.068168093282891640e-01,-1.139700903966328095e-02,7.010533662056211979e-01,-2.550819826983647398e-01,7.564061285626286768e-01
7.045205945694397176e-01,-6.269639593668849264e-02,7.068168093282891640e-01,-1.139700903966328095e-02,7.010533662056211979e-01,-2.550819826983647398e-01,7.564061285626286768e-01
7.045380481706889908e-01,-6.262920586943911128e-02,7.068063156909534239e-01,-1.133813703302773493e-02,7.009298022707366460e-01,-2.532616386940366726e-01,7.563946968486743305e-01
7.045554049443197853e-01,-6.256228403718354369e-02,7.067958803120036881e-01,-1.127943056080861310e-02,7.008062710763410808e-01,-2.514469976022755682e-01,7.564376467249677161e-01
7.045729538543594739e-01,-6.249576547292327172e-02,7.067851993404943300e-01,-1.122114023233367064e-02,7.006829423891951514e-01,-2.496397002245860641e-01,7.565349136429661003e-01
7.045901513295467211e-01,-6.242940617688055166e-02,7.067748411992103019e-01,-1.116296294178612675e-02,7.005603745149141526e-01,-2.478424144909374682e-01,7.566792812328955176e-01
7.046074922840721566e-01,-6.236340776761525179e-02,7.067642921160233183e-01,-1.110506994565184542e-02,7.004382578273833371e-01,-2.460569937860004608e-01,7.568649574040190453e-01
7.046074922840721566e-01,-6.236340776761525179e-02,7.067642921160233183e-01,-1.110506994565184542e-02,7.004382578273833371e-01,-2.460569937860004608e-01,7.568649574040190453e-01
7.046245203099174015e-01,-6.229766093848589786e-02,7.067540193918308011e-01,-1.104730252613753995e-02,7.003169485842216657e-01,-2.442834304828586933e-01,7.571024013255960305e-01
7.046433636805078393e-01,-6.223085131810482395e-02,7.067420141503241160e-01,-1.098984076257002174e-02,7.002009150761121514e-01,-2.425227748698815522e-01,7.573916507322694391e-01
7.046650449143404549e-01,-6.216147860693720106e-02,7.067273890293869210e-01,-1.093264144548071123e-02,7.000945398863303026e-01,-2.407769111974565335e-01,7.577257137342945370e-01
7.046868019359963098e-01,-6.209250894598111054e-02,7.067126382380123362e-01,-1.087559031406688109e-02,6.999888037570372035e-01,-2.390475864180714172e-01,7.580977227321633594e-01
7.046868019359963098e-01,-6.209250894598111054e-02,7.067126382380123362e-01,-1.087559031406688109e-02,6.999888037570372035e-01,-2.390475864180714172e-01,7.580977227321633594e-01
7.047083850156690144e-01,-6.202361158472984720e-02,7.066980364210589949e-01,-1.081891922578397114e-02,6.998837265146516939e-01,-2.373356074802971116e-01,7.585194886529201819e-01
7.047298484373142324e-01,-6.195513379518609309e-02,7.066835040154859637e-01,-1.076230785359071594e-02,6.997787303193894193e-01,-2.356418911416365281e-01,7.589904610158432208e-01
7.047512305263133880e-01,-6.188699768597187567e-02,7.066690083380146037e-01,-1.070585090643721982e-02,6.996736503032573440e-01,-2.339682518076501849e-01,7.595027819554140969e-01
7.047725552538737226e-01,-6.181891519378852201e-02,7.066545462458919680e-01,-1.064985235585211645e-02,6.995683250254135510e-01,-2.323160832027288125e-01,7.600490505819942344e-01
7.047725552538737226e-01,-6.181891519378852201e-02,7.066545462458919680e-01,-1.064985235585211645e-02,6.995683250254135510e-01,-2.323160832027288125e-01,7.600490505819942344e-01
7.047938957937655013e-01,-6.175145277610125799e-02,7.066400006631267106e-01,-1.059396029367968596e-02,6.994631313150306839e-01,-2.306856385474653770e-01,7.606426265637332707e-01
7.048149631674067717e-01,-6.168397445468600665e-02,7.066257129229093215e-01,-1.053835029741179846e-02,6.993581091692429030e-01,-2.290788280581367853e-01,7.612823906535499674e-01
7.048359831194482839e-01,-6.161684155296543591e-02,7.066114269713393847e-01,-1.048298672159282859e-02,6.992533577129548261e-01,-2.274963018996381536e-01,7.619602777730314358e-01
7.048359831194482839e-01,-6.161684155296543591e-02,7.066114269713393847e-01,-1.048298672159282859e-02,6.992533577129548261e-01,-2.274963018996381536e-01,7.619602777730314358e-01
7.048569047280460742e-01,-6.155008344783462898e-02,7.065971920929376981e-01,-1.042780950817919459e-02,6.991491748464370160e-01,-2.259383568306723156e-01,7.626683931663861271e-01
7.048778352555989946e-01,-6.148355724598215943e-02,7.065829121017791481e-01,-1.037293977280418639e-02,6.990455046016403884e-01,-2.244069928644979450e-01,7.634211635849417199e-01
7.048987260123293908e-01,-6.141733011799514752e-02,7.065686314193908579e-01,-1.031827124576740508e-02,6.989427222003630202e-01,-2.229033850289333096e-01,7.642177583124402096e-01
7.049191098838689662e-01,-6.135131718427197511e-02,7.065548255253309984e-01,-1.026367025766040768e-02,6.988411966834666700e-01,-2.214278313649100105e-01,7.650487258346458930e-01
7.049398882461702653e-01,-6.128552475017275819e-02,7.065405871464981447e-01,-1.020965867473489809e-02,6.987401886365617321e-01,-2.199801414015000456e-01,7.659073552945413477e-01
7.049398882461702653e-01,-6.128552475017275819e-02,7.065405871464981447e-01,-1.020965867473489809e-02,6.987401886365617321e-01,-2.199801414015000456e-01,7.659073552945413477e-01
7.049601898726733928e-01,-6.122016224126423933e-02,7.065267779687037786e-01,-1.015551293631689056e-02,6.986408533874227667e-01,-2.185629365094249876e-01,7.668072827017429205e-01
7.049806615990071856e-01,-6.115502771970313112e-02,7.065127624835414455e-01,-1.010177231497995376e-02,6.985427055351268733e-01,-2.171778651601764809e-01,7.677487016867848846e-01
7.050007848467056970e-01,-6.109007227542648244e-02,7.064990651864127003e-01,-1.004824987931878660e-02,6.984462085606008008e-01,-2.158245642333639636e-01,7.687218656768320946e-01
7.050208637538608603e-01,-6.102547234454669400e-02,7.064853681031999511e-01,-9.994901348744648223e-03,6.983510032765550823e-01,-2.145015640959890557e-01,7.697190829727138528e-01
7.050208637538608603e-01,-6.102547234454669400e-02,7.064853681031999511e-01,-9.994901348744648223e-03,6.983510032765550823e-01,-2.145015640959890557e-01,7.697190829727138528e-01
7.050410598737498757e-01,-6.096112562664369322e-02,7.064715166261915646e-01,-9.941893698929291437e-03,6.982573918503005572e-01,-2.132137263776098246e-01,7.707558530540836728e-01
7.050610161992353353e-01,-6.089706403519581229e-02,7.064578680368366337e-01,-9.888969453006159552e-03,6.981658882659035337e-01,-2.119621901612920578e-01,7.718307927208950536e-01
7.050824691527279864e-01,-6.083214926251458154e-02,7.064427820048160278e-01,-9.836516806853115580e-03,6.980791106021051462e-01,-2.107453663193625815e-01,7.729351991443788039e-01
7.050824691527279864e-01,-6.083214926251458154e-02,7.064427820048160278e-01,-9.836516806853115580e-03,6.980791106021051462e-01,-2.107453663193625815e-01,7.729351991443788039e-01
7.051067723472747018e-01,-6.076529546747810179e-02,7.064249961201957140e-01,-9.784851217068311902e-03,6.979995035648547397e-01,-2.095616116844442878e-01,7.740612797731447614e-01
7.051308366233797198e-01,-6.069866328879732625e-02,7.064074157170793233e-01,-9.733372369498619753e-03,6.979215754917678094e-01,-2.084173595431637604e-01,7.752236312671834106e-01
7.051548367390801930e-01,-6.063235312494790613e-02,7.063898585511202421e-01,-9.682030476151074622e-03,6.978454691475948213e-01,-2.073108641327727486e-01,7.764132058019435068e-01
7.051548367390801930e-01,-6.063235312494790613e-02,7.063898585511202421e-01,-9.682030476151074622e-03,6.978454691475948213e-01,-2.073108641327727486e-01,7.764132058019435068e-01
7.051789546019758825e-01,-6.056642609690633672e-02,7.063721356731722523e-01,-9.630989608245956596e-03,6.977703787062606855e-01,-2.062397629197928184e-01,7.776224249830697710e-01
7.052026365045748202e-01,-6.050059376933707156e-02,7.063548259934069318e-01,-9.580157429713827624e-03,6.976968933704977838e-01,-2.052119248118357553e-01,7.788655154528608682e-01
7.052264038200284357e-01,-6.043519376375364183e-02,7.063373817582062619e-01,-9.529419749913885240e-03,6.976249198904874715e-01,-2.042282961210553915e-01,7.801421407820863241e-01
7.052500440428152162e-01,-6.036994167189636828e-02,7.063200346471293356e-01,-9.479144276635192295e-03,6.975543432945131572e-01,-2.032869749908191581e-01,7.814434198189011971e-01
7.052500440428152162e-01,-6.036994167189636828e-02,7.063200346471293356e-01,-9.479144276635192295e-03,6.975543432945131572e-01,-2.032869749908191581e-01,7.814434198189011971e-01
7.052736572847897456e-01,-6.030517394952519122e-02,7.063026627358054421e-01,-9.428835949657779492e-03,6.974850733731150498e-01,-2.023844287423666177e-01,7.827619136028624025e-01
7.052969535521902422e-01,-6.024037206263001265e-02,7.062855938254811727e-01,-9.378957209783338536e-03,6.974179054198696992e-01,-2.015305326635171979e-01,7.841106760598808290e-01
7.053202016603767888e-01,-6.017603835363584397e-02,7.062685209189210056e-01,-9.329195936782401846e-03,6.973527941131973940e-01,-2.007219755110181136e-01,7.854815442101562573e-01
7.053202016603767888e-01,-6.017603835363584397e-02,7.062685209189210056e-01,-9.329195936782401846e-03,6.973527941131973940e-01,-2.007219755110181136e-01,7.854815442101562573e-01
7.053434775331693940e-01,-6.011191773298099617e-02,7.062513877760870917e-01,-9.279725870405191451e-03,6.972893066387435557e-01,-1.999555296567351315e-01,7.868674696971621474e-01
7.053665309245598092e-01,-6.004817006640283256e-02,7.062344334967624038e-01,-9.230344881726587278e-03,6.972285431526642485e-01,-1.992413820342160136e-01,7.882807336361797867e-01
7.053895232065681142e-01,-5.998458308540885464e-02,7.062175121557805468e-01,-9.181278069001047246e-03,6.971703852577554317e-01,-1.985812396399867785e-01,7.897199742747380569e-01
7.054122929364171624e-01,-5.992135227868116559e-02,7.062007705785222633e-01,-9.132368235125089620e-03,6.971149667029914454e-01,-1.979717271681339097e-01,7.911772863361574704e-01
7.054122929364171624e-01,-5.992135227868116559e-02,7.062007705785222633e-01,-9.132368235125089620e-03,6.971149667029914454e-01,-1.979717271681339097e-01,7.911772863361574704e-01
7.054351061075038176e-01,-5.985847489350211437e-02,7.061839442227026975e-01,-9.083555283343220516e-03,6.970620318682821948e-01,-1.974092265305846250e-01,7.926463814788260454e-01
7.054577714850756021e-01,-5.979574775293659133e-02,7.061672378207690670e-01,-9.035122055811818306e-03,6.970121860315585671e-01,-1.969051519063883537e-01,7.941371517532902491e-01
7.054803038169170648e-01,-5.973321996716664944e-02,7.061506341226774230e-01,-8.986950922600801805e-03,6.969658194108077076e-01,-1.964608761948134774e-01,7.956475948043566504e-01
7.055042409468158526e-01,-5.966990912252386620e-02,7.061326753822090296e-01,-8.939390859046427926e-03,6.969231114873918331e-01,-1.960726362952078250e-01,7.971707061436646979e-01
7.055042409468158526e-01,-5.966990912252386620e-02,7.061326753822090296e-01,-8.939390859046427926e-03,6.969231114873918331e-01,-1.960726362952078250e-01,7.971707061436646979e-01
7.055307290179416713e-01,-5.960474202610360067e-02,7.061123028530198464e-01,-8.892744178183933923e-03,6.968846197981204416e-01,-1.957367936390894125e-01,7.987002697731644396e-01
7.055572742499263139e-01,-5.954011731872570212e-02,7.060918153195245850e-01,-8.846215092645414932e-03,6.968493072714240233e-01,-1.954644304032077118e-01,8.002442048394767804e-01
7.055836091052700709e-01,-5.947556424364058153e-02,7.060715177452289160e-01,-8.799980047188618246e-03,6.968178014028855172e-01,-1.952573421602253056e-01,8.017996345399196478e-01
7.056098828475881879e-01,-5.941126565750801808e-02,7.060512453244774944e-01,-8.754068570690659926e-03,6.967894000827485890e-01,-1.951119110580836202e-01,8.033604144274785197e-01
7.056098828475881879e-01,-5.941126565750801808e-02,7.060512453244774944e-01,-8.754068570690659926e-03,6.967894000827485890e-01,-1.951119110580836202e-01,8.033604144274785197e-01
7.056358950855758927e-01,-5.934728575400347039e-02,7.060311966849383003e-01,-8.708188562784342085e-03,6.967642169374627104e-01,-1.950242909007803838e-01,8.049206053594296639e-01
7.056621184710735184e-01,-5.928361704916444014e-02,7.060108955659916141e-01,-8.662715890023462567e-03,6.967426147838178263e-01,-1.950056852615713598e-01,8.064859719126472593e-01
7.056878839224309807e-01,-5.922029094499588198e-02,7.059910138018521408e-01,-8.617195396691356216e-03,6.967253499154668628e-01,-1.950570397107370679e-01,8.080525938214351278e-01
7.057136643246175733e-01,-5.915714020096664305e-02,7.059710871703049895e-01,-8.572095913018740534e-03,6.967119021078826968e-01,-1.951753773380182633e-01,8.096152189600852589e-01
7.057136643246175733e-01,-5.915714020096664305e-02,7.059710871703049895e-01,-8.572095913018740534e-03,6.967119021078826968e-01,-1.951753773380182633e-01,8.096152189600852589e-01
7.057393399348635965e-01,-5.909420352687509703e-02,7.059512349834201617e-01,-8.527191988654899205e-03,6.967020512894447348e-01,-1.953570863049329531e-01,8.111684445115389108e-01
7.057648923132202601e-01,-5.903171024632950653e-02,7.059314579237541132e-01,-8.482374499217334995e-03,6.966966311557651892e-01,-1.956116109767518096e-01,8.127147494623000457e-01
7.057903562875553760e-01,-5.896938522571951169e-02,7.059117415151264785e-01,-8.437877023742205995e-03,6.966959241815573467e-01,-1.959400071231264806e-01,8.142507114328458862e-01
7.058157444556472093e-01,-5.890746309452433993e-02,7.058920569008194645e-01,-8.393430444001681243e-03,6.966995576053496286e-01,-1.963388940424570517e-01,8.157707154350080092e-01
7.058157444556472093e-01,-5.890746309452433993e-02,7.058920569008194645e-01,-8.393430444001681243e-03,6.966995576053496286e-01,-1.963388940424570517e-01,8.157707154350080092e-01
7.058408764466100882e-01,-5.884571623552266317e-02,7.058726004669144682e-01,-8.349295053205252337e-03,6.967075410427827631e-01,-1.968055342725618939e-01,8.172693988030704793e-01
7.058659472439220428e-01,-5.878405177788037506e-02,7.058531849904586819e-01,-8.305481132456219578e-03,6.967202128015257401e-01,-1.973473433478528105e-01,8.187474914547022697e-01
7.058909876134220607e-01,-5.872299423589728840e-02,7.058337398343266234e-01,-8.261674503801110306e-03,6.967379944670728520e-01,-1.979636988136168618e-01,8.202011699442423032e-01
7.059157577828343300e-01,-5.866204778815375248e-02,7.058145433932629942e-01,-8.218114001829724194e-03,6.967605486298763529e-01,-1.986525382658595740e-01,8.216244352727020139e-01
7.059405296928031870e-01,-5.860129387937036000e-02,7.057953167570365505e-01,-8.174823334029147556e-03,6.967876224440183730e-01,-1.994108970231100730e-01,8.230125278247633069e-01
7.059405296928031870e-01,-5.860129387937036000e-02,7.057953167570365505e-01,-8.174823334029147556e-03,6.967876224440183730e-01,-1.994108970231100730e-01,8.230125278247633069e-01
7.059651799605586309e-01,-5.854099881481942408e-02,7.057761632662293838e-01,-8.131636134269547983e-03,6.968200625642368973e-01,-2.002430284517208170e-01,8.243644414090550709e-01
7.059896973698376321e-01,-5.848079724094869952e-02,7.057571220145527624e-01,-8.088775398287098919e-03,6.968574407702090578e-01,-2.011481820091962913e-01,8.256761666321289495e-01
7.060154069765838258e-01,-5.841963315442966903e-02,7.057369530691375292e-01,-8.046405811331593452e-03,6.968973604713022407e-01,-2.021233009941416636e-01,8.269418137327260165e-01
7.060438786928405763e-01,-5.835639782319299723e-02,7.057141679135281453e-01,-8.005335694847171696e-03,6.969370941965897792e-01,-2.031655265021360679e-01,8.281566859760924881e-01
7.060438786928405763e-01,-5.835639782319299723e-02,7.057141679135281453e-01,-8.005335694847171696e-03,6.969370941965897792e-01,-2.031655265021360679e-01,8.281566859760924881e-01
7.060718773584780950e-01,-5.829345302334243417e-02,7.056918222951807929e-01,-7.964250359998020085e-03,6.969819518178185236e-01,-2.042759390243204798e-01,8.293189600667736361e-01
7.060999279561376296e-01,-5.823081603670780121e-02,7.056693870074931541e-01,-7.923385924297631291e-03,6.970314327961013579e-01,-2.054523045851253116e-01,8.304254991650428241e-01
